2023-09-01 17:07:13.581 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:07:13.583 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:07:14.939 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @426ms
2023-09-01 17:07:15.046 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:07:15.056 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:07:15.250 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:07:15.274 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:07:15.310 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:07:15.311 [main] INFO  org.eclipse.jetty.server.Server - Started @801ms
2023-09-01 17:07:52.492 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@27adc16e{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:07:52.496 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@1cb346ea{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:07:52.497 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@43f02ef2{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:07:53.798 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @399ms
2023-09-01 17:07:53.900 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:07:53.908 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:07:54.126 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:07:54.151 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:07:54.189 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:07:54.190 [main] INFO  org.eclipse.jetty.server.Server - Started @794ms
2023-09-01 17:10:52.400 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:10:52.405 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:10:52.405 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:10:53.767 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @440ms
2023-09-01 17:10:53.866 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:10:53.875 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:10:54.085 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:10:54.104 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:10:54.135 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:10:54.135 [main] INFO  org.eclipse.jetty.server.Server - Started @811ms
2023-09-01 17:11:07.329 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:11:07.333 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:11:07.334 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:11:08.727 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @431ms
2023-09-01 17:11:08.838 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:11:08.847 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:11:09.050 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:11:09.069 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:11:09.101 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:11:09.101 [main] INFO  org.eclipse.jetty.server.Server - Started @808ms
2023-09-01 17:14:42.247 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:14:42.252 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:14:42.252 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:14:44.703 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @411ms
2023-09-01 17:14:44.799 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
2023-09-01 17:14:44.808 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,AVAILABLE}
2023-09-01 17:14:45.011 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor - NO JSP Support for /cfps-api, did not find org.eclipse.jetty.jsp.JettyJspServlet
2023-09-01 17:14:45.033 [main] INFO  org.eclipse.jetty.server.handler.ContextHandler - Started o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,AVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:14:45.066 [main] INFO  org.eclipse.jetty.server.ServerConnector - Started ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:14:45.067 [main] INFO  org.eclipse.jetty.server.Server - Started @778ms
2023-09-01 17:15:37.338 [Thread-0] INFO  org.eclipse.jetty.server.ServerConnector - Stopped ServerConnector@2609b277{HTTP/1.1}{0.0.0.0:8800}
2023-09-01 17:15:37.342 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.w.WebAppContext@14a50707{/cfps-api,file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp/,UNAVAILABLE}{file:/D:/GitRepository/yuhe/cfps8/cfps-web/src/main/webapp}
2023-09-01 17:15:37.343 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler - Stopped o.e.j.s.h.ContextHandler@2a8448fa{/cfps-api/upload,null,UNAVAILABLE}
2023-09-01 17:15:39.228 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @423ms
2023-09-01 17:15:39.329 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.10.v20150310
